Date,User,Message
2022-02-08 21:21:48,"파린이의모험","뭐 언어별로 수요은 다 있으니 하나만 잘 하시면 돼요"
2022-02-08 21:22:00,"파린이의모험","나중에 멀티로 늘리시면 되고요 (꺄아)"
2022-02-08 21:22:17,"운동하는 라이언","파이썬 구조상 한계가 있어서, 자잘한 프로젝트에선 많이 쓰일텐데 정말 큰 시스템은 적용했다가 뺴는 사례가 많더라구요"
2022-02-08 21:22:39,"파린이의모험","흠 페북이 파이썬인데"
2022-02-08 21:22:54,"파린이의모험","어떤 프로젝트인지 개발 환경이랑 각종 변수 고려해서"
2022-02-08 21:23:04,"쓔느님","외국 일자리 사이트에 어떤 일자리 많은지 찾아서.. 다시  생각해봐야겠네유.. 근데 안드로이드 앱.. 재밌을거같은데 말이쥬.."
2022-02-08 21:23:14,"쓔느님","물론 다 어렵긴 하겠지만유"
2022-02-08 21:23:40,"파린이의모험","앱 개발자 수요는 꾸준합니다 :)"
2022-02-08 21:24:13,"쓔느님","오오!! 다행이네유.."
2022-02-08 21:24:48,"파린이의모험","어떤 언어가 좋다 그런건 없거요. 언어별 연봉 수준 검색해서"
2022-02-08 21:25:01,"운동하는 라이언","뭐든 기술 스택 하나만 깊게 파셔도 어디든 취업하실수 있으니"
2022-02-08 21:25:16,"운동하는 라이언","맞아요 파린이님 말대로 맘에드는거 골라서 깊게만 공부하시면 어디든 데려갑니다~"
2022-02-08 21:25:31,"파린이의모험","상위권 언어 주력으로 고르시고 취업하셔서 나중에 여러개 하시면 됩니다. 자연스럽게 다른 언어 배울 수밖에 없어용"
2022-02-08 21:27:01,"쓔느님","불안했는데 초큼 안심이 되네유 두분 다 감사드려유!!"
2022-02-09 07:46:47,"안심역","안심역님이 들어왔습니다."
2022-02-09 07:47:34,"안심역","안녕하세요"
2022-02-09 08:02:23,"30웹","안녕하세요 반가워요"
2022-02-09 08:06:11,"코딩곰","안녕하세요"
2022-02-09 08:29:14,"안심역","활동중인가요..?"
2022-02-09 08:45:01,"화이팅","안녕하세요"
2022-02-09 08:46:33,"안심역","안녕하세요 ~"
2022-02-09 08:48:34,"쓔느님","이모티콘"
2022-02-09 14:16:14,"리듬타는 제이지","혹시 모각코 하시는분들 계신가요?"
2022-02-09 14:20:21,"희표/시지","모각코모임은 자유롭게 모집공고 올려도 좋습니다. 시간, 장소 정해서 공지로 등록해주세요. :)"
2022-02-09 14:22:52,"안심역","스벨트나 뷰 공부하시는 분 계신가요?"
2022-02-09 14:36:46,"코딩곰","저번에 뷰 공부하는분 계셨어요"
2022-02-09 14:52:01,"리듬타는 제이지","리액트 공부하시는 분 계신가요?"
2022-02-09 14:56:30,"안심역","리액트 공부하시는거면 프론트쪽 준비하시는건가요?"
2022-02-09 15:00:14,"리듬타는 제이지","넵 프론트 준비하고 있습니다"
2022-02-09 15:05:17,"Min","저도 리액트로 프론트 준비해요-"
2022-02-09 16:36:27,"마이크를 먹는 라이언","저도 리액틉니당"
2022-02-09 16:44:57,"리듬타는 제이지","혹시 두분은 공부하시는거 인강으로 공부하시나요?"
2022-02-09 16:45:00,"리듬타는 제이지","아니면 공식문서..?"
2022-02-09 16:45:25,"초롱초롱 튜브","다들 독학으로 공부하세요?"
2022-02-09 16:45:43,"초롱초롱 튜브","지방에는 좋은 기업이 없는거같아여"
2022-02-09 16:45:52,"Min","부트캠프+인강+토이프로젝트합니단"
2022-02-09 16:45:52,"초롱초롱 튜브","잘 들어가면 공기업아니면 공사니까"
2022-02-09 16:45:59,"운동하는 라이언","서울로 ㄱㄱ~"
2022-02-09 16:46:09,"초롱초롱 튜브","어디 부트캠프하셨나요?"
2022-02-09 16:46:29,"초롱초롱 튜브","토이프로젝트는 어떤 식으로 하세요?"
2022-02-09 16:46:33,"Min","지금하고 있고"
2022-02-09 16:46:39,"Min","온라인으로하구요"
2022-02-09 16:46:45,"Min","토이는 아는 사람들이랑 해요"
2022-02-09 17:10:27,"안심역","프론트는 서울 갈수밖에없죠"
2022-02-09 17:12:06,"초롱초롱 튜브","엔지니어나 전산직은 지방에 많아요"
2022-02-09 17:12:15,"초롱초롱 튜브","백엔드도 서울가야 해여"
2022-02-09 17:17:19,"파린이의모험","ㅠㅠ 연봉차이 때문에"
2022-02-09 17:17:23,"파린이의모험","다들 서울로.."
2022-02-09 17:26:39,"초롱초롱 튜브","연봉, 인프라, 인맥, 행사, 회사 모든 것이 서울이 우수하죠."
2022-02-09 17:56:44,"쓔느님","이모티콘"
2022-02-09 17:56:56,"쓔느님","새침한 서울 새럼이 되고싶어유"
2022-02-09 18:13:33,"Min","Min님이 나갔습니다."
2022-02-09 18:16:59,"리듬타는 제이지","리듬타는 제이지님이 나갔습니다."
2022-02-09 19:25:59,"쓔느님","그렇다고 다들 나가실건 없잖아유"
2022-02-09 20:05:41,"이재훈","흑 ㅜ"
2022-02-09 22:23:04,"마이크를 먹는 라이언","전 주로 인강이에용"
2022-02-10 09:38:00,"희표/시지","프로그래머스 사이트에 코테 다른사람풀이 아이디가 마스킹되어버렸네요;"
2022-02-10 09:38:53,"희표/시지","사진"
2022-02-10 09:39:42,"희표/시지","선착순으로 이름 남기는거 하는재미로  했었는데 이제 몬할듯요"
2022-02-10 09:42:17,"쓔느님","강아지가 아주 보들보들해보이네염.."
2022-02-10 09:43:08,"쓔느님","이모티콘"
2022-02-10 09:43:17,"쓔느님","천재들의 리그인가유"
2022-02-10 09:43:55,"희표/시지","천재들은 알고리즘 4,5단계 푼사람들이지 않을까요?? ㅎㅎ"
2022-02-10 09:44:24,"초롱초롱 튜브","알고리즘 공부는 어떤 식으로 시작해야 하나요?"
2022-02-10 09:44:42,"희표/시지","단계별로 풀어보시는거 추천드립니다"
2022-02-10 09:46:30,"희표/시지","저는 다른사람 코드 참고하는거는 별로 도움안되는거 같습니다 코드를 보더라도 로직만 빨리 캐치하는게 맞는거 같아요"
2022-02-10 09:54:25,"안뇽","음"
2022-02-10 09:54:33,"안뇽","제가웹팩대해서 찾아보다가"
2022-02-10 09:54:38,"안뇽","궁금한게있는데"
2022-02-10 09:54:57,"안뇽","리엑트나 뷰 이런프레임워크들은 웹팩을 따로 설정을 안 해줘도 된다고 하더라구요?"
2022-02-10 09:55:13,"안뇽","그럼 express는 할때마다 설정을 계속 해줘야하나요?"
2022-02-10 14:20:46,"라이언","create-react-app 써서 리액트 앱 만들었으면 웹팩 설정을 내부적으로 알아서 해줘서 안해도 되는 거에요 뷰도 마찬가지일거구요"
2022-02-10 14:21:07,"라이언","웹팩이 언제 필요한지 먼저 공부해보시면 될 것 같습니다"
2022-02-10 14:21:28,"라이언","웹팩 없어도 다 쓸 순 있죠. 엄청 불편해서 문제지"
2022-02-10 15:23:34,"이재훈","코딩수학 , 코딩영어"
2022-02-10 15:23:40,"이재훈","혹시 자료 있으신분 계신가요"
2022-02-10 15:25:22,"k","혹시 전자쪽 있으신가요"
2022-02-10 15:26:48,"운동하는 라이언","이산수학 정도면 괜찮을거같네요 영어는 그냥 공부하시면 되고"
2022-02-10 15:27:06,"운동하는 라이언","나중에 분야마다 필요한 수학은 다르니 그때 공부하시면 될거같네요"
2022-02-10 15:29:08,"이재훈","아하 그럼"
2022-02-10 15:29:14,"이재훈","지금은 상관없고 그때그때 공부하면 될까요?"
2022-02-10 15:29:19,"이재훈","아니면 미리 준비해야할 기초적인게 있을까요"
2022-02-10 15:30:23,"운동하는 라이언","네네 수학적 지식이 필요하다기보단 문제 해결하는 사고력이 중요할거같 네요"
2022-02-10 15:30:47,"이재훈","사고력!."
2022-02-10 16:24:51,"안뇽","ㅎㅎㅎㅎ넵 감사합니다!"
2022-02-11 11:52:12,"쓔느님","이거 어캐 풀는건가유..."
2022-02-11 11:52:16,"쓔느님","이모티콘"
2022-02-11 11:54:25,"쓔느님","앗 로그인 안해서 그런가봐유"
2022-02-11 11:56:25,"운동하는 라이언","네~ 구글에 치시면 시작하는법 많이 나올거에요"
2022-02-11 12:02:35,"쓔느님","후헝 넴 ㅠㅠㅠ"
2022-02-11 16:53:37,"초롱초롱 네오","초롱초롱 네오님이 나갔습니다."
2022-02-11 21:41:32,"안뇽","저 질문이있는데요.."
2022-02-11 21:41:33,"안뇽","Only named blocks and mixins can appear at the top level of an extending template"
2022-02-11 21:41:44,"안뇽","제가 게시물 있는것을 검색하면 저런 에러가 뜨고"
2022-02-11 21:41:58,"안뇽","게시물없는거 검색하면 저런에러 안뜨고 그냥 원래대로 실행이되는데"
2022-02-11 21:42:01,"안뇽","번역해보니깐"
2022-02-11 21:42:16,"안뇽","확장 템플릿의 최상위 레벨에는 블록과 믹스인만 나타날 수 있습니다."
2022-02-11 21:42:24,"안뇽","요소때문에 안나온다는건가요??"
2022-02-11 21:45:11,"쓔느님","감사해용 덕분에 잘하고 있네염"
2022-02-11 21:45:22,"쓔느님","이모티콘"
2022-02-11 21:45:57,"안뇽","…..."
2022-02-11 21:45:59,"안뇽","bbbb"
2022-02-11 21:46:00,"안뇽","ㅠㅠㅠㅠ"
2022-02-11 21:46:16,"안뇽","프론트쪽만 하면 거의 95프로 완성한건데 ㅠㅠㅠㅠㅠ"
2022-02-11 21:46:32,"쓔느님","ㅠㅠㅠ 잘 몰라서 말씀 못드리네유 죄송해유 😢"
2022-02-11 21:46:40,"안뇽","ㅠㅠ아닙니다..."
2022-02-11 21:46:43,"안뇽","제가알아야하는건데 ㅠㅠㅠㅠ"
2022-02-11 21:46:57,"쓔느님","95프로라니 대단하셔유!!"
2022-02-11 21:46:59,"안뇽","전 프론트쪽은 진짜로 소질이없는거같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-02-11 21:47:06,"안뇽","쓔느님"
2022-02-11 21:47:14,"안뇽","그 만약에 중고거래사이트를 만든다고 할 때"
2022-02-11 21:47:15,"안뇽","ㄷ자인을"
2022-02-11 21:47:21,"안뇽","디자인을 유튜브처럼 어둡게하는건 별로겟죠?"
2022-02-11 21:47:29,"쓔느님","호옹"
2022-02-11 21:47:38,"안뇽","바타을 검정색으로하고 글씨를 다 흰색으로 하는게 전 제일 깔금하고 좋다고 생각했거든용"
2022-02-11 21:47:39,"쓔느님","한번 어둡게 해서 보여주세염..?!"
2022-02-11 21:47:50,"안뇽","ㅋㅋㅋ잠시만요!"
2022-02-11 21:47:55,"쓔느님","보여주셔유 투표해봅시다앙"
2022-02-11 21:48:20,"안뇽","사진"
2022-02-11 21:48:24,"안뇽","일단 이게홈이에요"
2022-02-11 21:48:25,"안뇽","제가 방금"
2022-02-11 21:48:29,"안뇽","사진은 다 삭제햇는데"
2022-02-11 21:48:37,"안뇽","ㅋㅋㅋㅋ아무 사진올렸는데 저희집 사진을올려서 ㅋㅋㅋㅋ"
2022-02-11 21:48:40,"안뇽","삭제해거든요"
2022-02-11 21:48:42,"안뇽","그리고"
2022-02-11 21:48:45,"안뇽","로그인이랑 다른거보여드릴게요"
2022-02-11 21:48:56,"안뇽","사진"
2022-02-11 21:49:09,"안뇽","사진"
2022-02-11 21:49:20,"안뇽","사진"
2022-02-11 21:49:29,"안뇽","사진"
2022-02-11 21:49:37,"쓔느님","호오"
2022-02-11 21:49:40,"안뇽","지금 뵈니깐 search 부분에 이미지가 잘 안맞네요 ㅋㅋㅋ"
2022-02-11 21:49:51,"안뇽","버튼을 옆으로 좀 옮겨야할듯"
2022-02-11 21:50:08,"안뇽","근데 지금은 중고거래 사이트처럼은 안보이지않아요?"
2022-02-11 21:50:15,"쓔느님","중고마켓이다 보니 그 중고품 사진들이랑 검은 배경이 잘어울리는지 컨샙이랑 잘어울리는지 봐야할거같아유"
2022-02-11 21:50:29,"안뇽","음.."
2022-02-11 21:50:30,"안뇽","근데"
2022-02-11 21:50:36,"안뇽","중고거래사이트 대표적으로"
2022-02-11 21:50:42,"안뇽","중고나라 번개장터 ㄴ당근마켓"
2022-02-11 21:50:44,"쓔느님","지금은 그.. 잘모르겠어유!!"
2022-02-11 21:50:46,"안뇽","이것들이잖아요!"
2022-02-11 21:50:50,"쓔느님","마자염"
2022-02-11 21:50:56,"안뇽","다 보면 일단 바탕은 다 흰색이고"
2022-02-11 21:50:59,"쓔느님","번개장터 당근마켓 좋아해유"
2022-02-11 21:51:09,"안뇽","폰트색도 밝은색ㅇㅣ에요!"
2022-02-11 21:51:18,"안뇽","근데 다른느낌으로 할려고했는데"
2022-02-11 21:51:20,"안뇽","ㅋㅋㅋㅋㅋ이렇게되버렷네요"
2022-02-11 21:51:33,"쓔느님","몬가 세련된 느낌 추구하셨나유?"
2022-02-11 21:51:38,"안뇽","음…."
2022-02-11 21:51:43,"안뇽","세련된느낌은아니요.."
2022-02-11 21:51:54,"안뇽","일단 뭐 수정한다고하면 컬러만 다 바꿔주면 될거같은데"
2022-02-11 21:52:01,"쓔느님","이모티콘"
2022-02-11 21:52:13,"안뇽","ㅇㅅㅇ…."
2022-02-11 21:52:17,"안뇽","일단 음..."
2022-02-11 21:52:21,"안뇽","다시해보고올게요 ㅋㅋㅋ;;;"
2022-02-11 21:52:24,"쓔느님","디자이너분들 계신 방 가시면 뭔가 더 디테일하게 피드백 해주실거같아유!!"
2022-02-11 21:52:30,"쓔느님","네넴!! 화이팅!!"
2022-02-11 21:52:32,"안뇽","으히힣 네 감사합니다 !"
2022-02-11 21:52:35,"쓔느님","이모티콘"
2022-02-11 21:53:07,"쓔느님","전 핑쿠핑쿠 커여운거 만들고 싶네유"
2022-02-11 21:54:55,"안뇽","쓔느님은 어떤거 공부하셔요?"
2022-02-11 21:55:53,"쓔느님","자바의 정석이유!!"
2022-02-11 21:56:22,"쓔느님","아주 허접한 초보랍니당..! 오랜만에 공부하니 어설프네유.."
2022-02-11 21:57:04,"안뇽","아하 ㅠㅠㅠ 자바 힘드시겟어요"
2022-02-11 21:57:41,"쓔느님","안쓰던 머리 써서 잘모르겠긴한데.. 그래도 재밌어유!!"
2022-02-11 21:57:56,"긍정승정","다들 한 주 도 고생하셨어요!!"
2022-02-11 21:57:59,"긍정승정","이모티콘"
2022-02-11 21:58:25,"쓔느님","고생하셨뜹니당"
2022-02-11 22:00:01,"파린이의모험","파이팅입니다"
2022-02-11 22:00:10,"파린이의모험","오늘도 파이썬 끄적거렸네요"
2022-02-11 22:00:38,"파린이의모험","안뇽님 껍데기는 너무 신경 쓰지 마시고 영 어려우면 템플릿 오픈소스 받아서 쓰세요 ㅋㅋ"
2022-02-11 22:01:06,"파린이의모험","아니면 디자인 돈 주고 사셔고 되고... (심각) 저렴하게 파는게 있답니당"
2022-02-11 22:02:04,"긍정승정","저는"
2022-02-11 22:02:07,"긍정승정","핀터레스트에서"
2022-02-11 22:02:09,"긍정승정","디자인 보고"
2022-02-11 22:02:17,"긍정승정","아니면 그냥 어플 같은거 보면서 참고하느라.."
2022-02-11 22:02:38,"긍정승정","웹도 그냥 사람들이 어떻게 배치하고 짜는지 구경하시면 더 좋을거에요!"
2022-02-11 22:06:29,"k","k님이 나갔습니다."
2022-02-11 22:32:51,"안심역","흰색/검정은 요즘 브라우저에서 다크테마 같은걸로 바꾸기 때문에 사이트 자체에서 검정을 백그라운드로 까는건 별로인것같아요"
2022-02-11 22:33:57,"안심역","프론트로 가실거아니면 부트스트랩같은거써도 되죠"
2022-02-11 22:36:17,"안뇽","그쵸 프론트쪽 공부도 할겸 해본거라..ㅠㅠ"
2022-02-11 22:51:47,"안심역","혹시 SQL P 준비하시는분은 없으시죠..?"
2022-02-11 22:52:10,"안뇽","자격증이요???ㅔ"
2022-02-11 23:02:22,"불나게 일하는 네오","sql 배우고 싶긴하네요 ㅠ"
2022-02-11 23:03:01,"파린이의모험","흠.. 그 자격증.. 따는 이유가 있으신가요"
2022-02-11 23:24:57,"긍정승정","Sqld 욤?"
2022-02-11 23:25:47,"쓔느님","Squid욤?"
2022-02-11 23:25:58,"쓔느님","이모티콘"
2022-02-11 23:33:24,"안심역","D말고 P요ㅎ D는 너무 쉬운느낌이라"
2022-02-12 07:46:27,"긍정승정","아항"
2022-02-12 13:20:00,"이재훈","혹시 대구에 비염수술 잘 하는 곳 아시는분 계세요?"
2022-02-12 13:20:52,"긍정승정","라식 라섹은 아는데.."
2022-02-12 13:21:21,"마이크를 먹는 라이언","치과는아는데.."
2022-02-12 13:24:02,"쓔느님","비염 고통스럽쥬.."
2022-02-12 13:24:16,"쓔느님","마스크 끼고 주무셔보셨나유.. 답답하긴 한데 나아지더라구여"
2022-02-12 13:24:22,"쓔느님","유산균 많이 드시구.."
2022-02-12 13:25:24,"초롱초롱 튜브","비염 평생 같이 살아야 해여 ㅋㅋ"
2022-02-12 13:26:01,"운동하는 라이언","운동하는 라이언님이 나갔습니다."
2022-02-12 13:32:22,"쓔느님","이모티콘"
2022-02-12 13:32:37,"이재훈","비중격만곡증이라 수술할 계획이에용 ㅎㅎ"
2022-02-12 13:32:49,"쓔느님","어릴때 코 맞아서 삐뚤어졌는데 그때부터 비염생긴거같아유"
2022-02-12 15:10:41,"피자 먹다 자는 무지","수술해도 일부는 다시 돌아오거나 똑같다는 말도 있던데.. 저도 비중격만곡증으로 두통 달고 사는데 부작용때문에 수술은 아직까지 고민이에요"
2022-02-12 15:22:47,"zeta","저도 비염 수술했었는데 코뼈 깎아냈었는데 그 당시에는 정말 힘들었었어요.
 
코피랑 콧물 땜에 한달간 코 틀어막고 있어야하고 엄청 힘들어요.
 
좀 개선되긴하는데 의사선생님하고 상담 잘 해보시고 결정하세요.
 
저 같은 경우는 콧물 자체도 많고 코 비강도 좁고해서 코가 너무 막혀서 거의 10 년전쯤 수술했었는데 도움이 되긴했었네요.
 
의외로 나름 큰 수술이예요.
코 부분 마취하고 코 뼈를 망치같은걸로 막 깎아내는데 골이 다 띵해요... 무서운 수술임..^^;;"
2022-02-12 15:23:56,"쓔느님","헐퀴 코뼈"
2022-02-12 15:24:39,"쓔느님","무섭습니다.. 코가 커서 뼈 촘 없어져도 될거같긴하지만.. 매우 무섭쿤여"
2022-02-12 15:32:50,"zeta","이 이야기를 안듣고 하는게 덜 무서울수도 아니면 안듣고 하면 한 켠으로는 그 순간 짜릿한 기분을 더 리얼하고 생생하게 체험하실(?) 수 있을수도 있구요 
... ㅎㅎ

아무튼 의사 선생님하고 잘 상담을.."
2022-02-12 15:37:31,"피자 먹다 자는 무지","수술하시고 새로운 삶을 얻으셨나요??"
2022-02-12 15:38:43,"쓔느님","근데 비염생기면 숨을 못쉬어서 치매도 더 잘걸리구 우울증도 걸린다니 효과 확실하면 수술하시는것도 좋을고같아여"
2022-02-12 15:42:41,"zeta","그 정도 까진 아니구요 ㅎㅎ...

그냥 예전에 비해서 코 풀면 잘 빠진다??

그 정도요???

제 생각엔 운동을 규칙적으로 해서 체질 개선하는게 더 도움된 것도 같아요 ㅎㅎ;;;

살이찌면 코 안에 비강도 좁아진다는 것 같더라구요."
2022-02-12 15:44:20,"쓔느님","콧살..☆"
2022-02-12 15:51:25,"피자 먹다 자는 무지","그렇군여.."
2022-02-12 18:23:40,"이재훈","과식하는 습관에서 소식으로만 바꿔도"
2022-02-12 18:23:51,"이재훈","도움될듯한데 수술이랑 병행 해보려구요 히히"
2022-02-12 19:27:41,"안뇽","wj..."
2022-02-12 19:27:42,"안뇽","wj..."
2022-02-12 19:27:46,"안뇽","저"
2022-02-12 19:27:47,"안뇽","이거 너무 간단한 질문이긴한데"
2022-02-12 19:28:04,"안뇽","음 제가 다른 파일에있는 사진을 불러올려고하는데"
2022-02-12 19:28:06,"안뇽","예를들어.."
2022-02-12 19:28:20,"안뇽","src 폴더안에 componentes 폴더랑 img폴더 2개가있어요"
2022-02-12 19:28:25,"안뇽","그리고"
2022-02-12 19:28:39,"안뇽","components 폴더안에 1.html이 있고"
2022-02-12 19:28:47,"안뇽","img파일에 1.png파일이있는데"
2022-02-12 19:28:54,"안뇽","1.html에서 1.png파일 불러올려고하면"
2022-02-12 19:29:06,"안뇽","../img/1.png"
2022-02-12 19:29:11,"안뇽","경로 이거 맞지않아요??"
2022-02-12 19:29:41,"안뇽","src -> components / img"
2022-02-12 19:31:46,"hira","hira님이 나갔습니다."
2022-02-12 20:09:32,"라이언","html에서 바로 불러올려면 public 폴더에 이미지 넣어야돼요"
2022-02-12 20:09:40,"라이언","react맞죠?"
2022-02-12 20:25:35,"파린이의모험","상대경로는 맞는데.."
2022-02-12 20:26:36,"파린이의모험","html파일 경로 한번 찍어보시고..
../로 경로변경한거 변수에 담에 한번 찍어보세요"
2022-02-12 20:26:50,"파린이의모험","상대경로 허용 안하게 하는 설정도 있던걸로 기억하는데 그거 구글링 ㄱ"
2022-02-12 20:28:18,"파린이의모험","마지막 필살기는 절대경로.. (흑흑)"
2022-02-13 00:47:57,"안심역","상대경로 쓰면, 프로젝트가 커지면 관리하기 힘들어지던데요"
2022-02-13 00:56:27,"안뇽","ㅠㅠㅠ"
2022-02-13 00:56:31,"안뇽","다른방법으로 해결했ㅅ어용"
2022-02-13 01:11:48,"코코코코","코코코코님이 들어왔습니다."
2022-02-13 01:12:03,"코코코코","코코코코님이 나갔습니다."
2022-02-13 22:42:57,"눈빛 애교 어피치","눈빛 애교 어피치님이 나갔습니다."
2022-02-14 11:12:43,"안뇽","안녕하세융"
2022-02-14 11:12:47,"안뇽","회사지원할 때"
2022-02-14 11:12:54,"안뇽","포폴제출할 때 피피티로 만들어서 제출해도 괜찮을까요??"
2022-02-14 11:13:44,"안심역","피피티좋죠"
2022-02-14 11:15:38,"안뇽","아 피피티로 만들어도 괜찮아요??"
2022-02-14 11:16:40,"긍정승정","Pdf 가 낫지않나욤 ㅇㅁㅇ"
2022-02-14 11:16:42,"안심역","pdf 나 ppt 둘다 좋다고 생각해요 어떤거랑 고민이시길래?"
2022-02-14 11:17:16,"안뇽","아 음..."
2022-02-14 11:17:20,"안뇽","전 제 사이트를 소개하고싶은데"
2022-02-14 11:17:23,"안뇽","제가만들었는거를"
2022-02-14 11:17:28,"안뇽","그럼 그걸 피피티로 사진으로 보여주면서"
2022-02-14 11:17:35,"안뇽","설명을할려고하는데요"
2022-02-14 11:17:42,"안뇽","코드도 같이 피피티에"
2022-02-14 11:17:51,"안뇽","부분마다 코드를 다 보여줘야하는가싶어서요!"
2022-02-14 11:18:14,"안심역","핵심적인 코드들은 넣어주면 좋을 것 같구요"
2022-02-14 11:18:38,"안심역","일반적으로 쓰이는 것들은 넣을 필요 없을 것 같아요"
2022-02-14 11:18:47,"안뇽","아 그렇ㄱㅜㄴ요"
2022-02-14 11:18:50,"안뇽","알겠습니다 감사합니다 ㅎㅎㅎ"
2022-02-14 11:18:53,"안뇽","이제야 좀 감이 잡히네요 ㅎㅎ"
2022-02-14 11:20:27,"긍정승정","아니묜"
2022-02-14 11:20:32,"긍정승정","Pdf 에다가 하시구"
2022-02-14 11:20:36,"긍정승정","사이트 링크 하셔서"
2022-02-14 11:20:44,"긍정승정","가셔서 설명하셔두돠죵!"
2022-02-14 11:22:18,"안뇽","앟ㅎㅎㅎ네네"
2022-02-14 11:22:19,"안심역","사이트 링크는 저는 반대하는 입장이에요 - 면접관 입장에서 면접보는 분들거 사이트 하나씩 들어가서 꼼꼼히 보지 않을것 같아요"
2022-02-14 11:22:28,"안뇽","사이트링크는 따루없눈데"
2022-02-14 11:22:29,"안뇽","음"
2022-02-14 11:22:31,"안뇽","그럼일단은"
2022-02-14 11:22:33,"안뇽","피피티"
2022-02-14 11:22:34,"안뇽","만들어서"
2022-02-14 11:22:37,"안뇽","이렇게할경우엔"
2022-02-14 11:22:41,"안뇽","사이트에서 이런 반응을하고"
2022-02-14 11:22:43,"안뇽","뭐 그런걸"
2022-02-14 11:22:46,"안뇽","설명을 간단하게 적어가면서"
2022-02-14 11:22:49,"안뇽","하면될거같아요"
2022-02-14 11:22:52,"안뇽","무슨 언어를 사용했는지 …"
2022-02-14 11:22:59,"안뇽","프레임워크는 뭐 디비는 뭐 사여ㅛㅇ했다고만"
2022-02-14 11:23:04,"안뇽","적고 일단 제출해봐야겟네요"
2022-02-14 11:23:25,"안심역","화팅 !"
2022-02-14 11:30:39,"라이언","전 링크 찬성이에요
배포도 안된 서비스를 오히려 면접관은 보고싶지 않아할 것 같아요"
2022-02-14 11:31:44,"안뇽","음"
2022-02-14 11:31:47,"안뇽","그럼 제가만든…"
2022-02-14 11:31:53,"파린이의모험","흠 포폴 기준은 정확히 모르겠으나
코드를 넣기에는 무리가 아닐까요
개발환경 사용언어 어떤 기능을 개발했는지 적으면 될거 같아요"
2022-02-14 11:31:54,"안뇽","사이트를 링크를 어떻게 하면 걸 수 있을까요 ㅠㅠ"
2022-02-14 11:32:03,"라이언","서버있나요?"
2022-02-14 11:32:25,"라이언","있으면 heroku 로 배포하는 거 찾아보시고 
없이 프론트만 있으면 github pages로 쉽게 배포할 수 있어요"
2022-02-14 11:32:32,"안뇽","서버있어용"
2022-02-14 11:34:01,"라이언","헤로쿠로 배포해보세요 무료고 쉬우니
AWS EC2에 올리는게 포트폴리오관점에선 가장 좋아보이는데 처음하면 어려울 수도 있으니 고민해보세요"
2022-02-14 11:34:32,"안뇽","네네 감사합니다 !!!"
2022-02-14 11:35:34,"안심역","링크도 첨부하고, pdf도 준비하는게 좋을 것 같네요"
